"field_type_id","default_value","required_field","search_id","field_options"
0,"FALSE",TRUE,499,NA
1,"True",TRUE,499,NA
2,"pgxhxc",TRUE,499,NA
3,"geisinger-marketplace-hmo-pos-catastrophic",TRUE,499,NA
4,"8",TRUE,499,NA
14,NA,TRUE,499,"AL&AK&AZ&AR&CA&CO&CT&DE&FL&GA&HI&ID&IL&IN&IA&KS&KY&LA&ME&MD&MA&MI&MN&MS&MO&MT&NE&NV&NH&NJ&NM&NY&NC&ND&OH&OK&OR&PA&RI&SC&SD&TN&TX&UT&VT&VA&WA&WV&WI&WY"
15,NA,TRUE,499,""
12,"",FALSE,499,NA
13,NA,FALSE,499,"&HOME_HEALTH&HH_MAT_CHILD&HOSPICE"
0,"FALSE",TRUE,500,NA
1,"True",TRUE,500,NA
2,"pgxhxc",TRUE,500,NA
3,"geisinger-marketplace-hmo-pos-catastrophic",TRUE,500,NA
4,"13",TRUE,500,NA
5,"",TRUE,500,NA
6,NA,TRUE,500,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,500,NA
0,"FALSE",TRUE,501,NA
1,"True",TRUE,501,NA
2,"pgxhxc",TRUE,501,NA
3,"geisinger-marketplace-hmo-pos-catastrophic",TRUE,501,NA
4,"30",TRUE,501,NA
5,"",TRUE,501,NA
6,NA,TRUE,501,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,501,NA
0,"FALSE",TRUE,502,NA
1,"True",TRUE,502,NA
2,"pgxhxc",TRUE,502,NA
3,"geisinger-marketplace-hmo-pos-catastrophic",TRUE,502,NA
4,"14",TRUE,502,NA
5,"",TRUE,502,NA
6,NA,TRUE,502,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,502,NA
0,"FALSE",TRUE,504,NA
1,"True",TRUE,504,NA
2,"pgxhxc",TRUE,504,NA
3,"geisinger-marketplace-hmo-pos-catastrophic",TRUE,504,NA
4,"15",TRUE,504,NA
5,"",TRUE,504,NA
6,NA,TRUE,504,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,504,NA
13,NA,FALSE,504,"&MAST_SUPPLIES&ORTHO_DEV_LL&ORTHO_DEV_UL&ORTHO_SHOES&ORTHOTICS&PROSTHETICS&PROST_CUSTOM"
0,"FALSE",TRUE,505,NA
1,"True",TRUE,505,NA
2,"pgxpxf",TRUE,505,NA
3,"geisinger-marketplace-ppo",TRUE,505,NA
4,"-1",TRUE,505,NA
5,"",TRUE,505,NA
6,NA,TRUE,505,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,505,NA
8,"",FALSE,505,NA
9,NA,FALSE,505,"&ACUPUNCTURE&ADOL_MED&ALLERGY&CARDIOLOGY&CHIRO&CLIN_GEN&CLIN_NEU&COL_SURG&CC_MED&DERMATOLOGY&DERMPATH&ENDO&FP&GASTRO&GP&GERIATRICS&GYN_ONC&GYNECOLOGY&HAND_SURG&HEMATOLOGY&INF_DIS&INT_MED&IM_PEDS&INT_CARD&MF_MED&MED_ONC&NEONATAL&NEPHROLOGY&ND_DIS&NEU_SURG&NEUROLOGY&NEU_PSYCH&MIDWIFE&OB_GYN&OCC_MED&OPHTHALMOLOGY&OPTOMETRY&ORAL_SURG&ORTHO_SURG&OTOLARYNGOLOGY&PAIN_MGMT&PED_ALL&PED_CARD&PED_CCM&PED_DENT&PED_ENDO&PED_GASTRO&PED_HEMONC&PED_ID&PED_NEPH&PED_NEURO&PED_PULM&PED_RHEUM&PED_SURG&PEDIATRICS&PHYSIATRY&PLASTIC_SURG&PODIATRY&PREV_MED&PSYCHIATRY&PUL_DIS&RAD_ONC&REP_ENDO&RHEUMATOLOGY&SLEEP_MED&SOC_WORK&SPORTS_MED&SURGERY&SURG_CC&THOR_SURG&UROLOGY&VASC_RAD&VASC_SURG"
10,"TRUE",FALSE,505,NA
11,"TRUE",FALSE,505,NA
0,"FALSE",TRUE,507,NA
1,"True",TRUE,507,NA
2,"pgxpxf",TRUE,507,NA
3,"geisinger-marketplace-ppo",TRUE,507,NA
4,"21",TRUE,507,NA
5,"",TRUE,507,NA
6,NA,TRUE,507,"10&20&30&40&50&60&70&80&90&100"
10,"TRUE",FALSE,507,NA
11,"TRUE",FALSE,507,NA
12,"",FALSE,507,NA
0,"FALSE",TRUE,508,NA
1,"True",TRUE,508,NA
2,"pgxpxf",TRUE,508,NA
3,"geisinger-marketplace-ppo",TRUE,508,NA
4,"23",TRUE,508,NA
5,"",TRUE,508,NA
6,NA,TRUE,508,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,508,NA
8,"",FALSE,508,NA
9,NA,FALSE,508,"&FP&GP&GERIATRICS&INT_MED&IM_PEDS&PEDIATRICS"
10,"TRUE",FALSE,508,NA
11,"TRUE",FALSE,508,NA
0,"FALSE",TRUE,509,NA
1,"True",TRUE,509,NA
2,"pgxpxf",TRUE,509,NA
3,"geisinger-marketplace-ppo",TRUE,509,NA
4,"24",TRUE,509,NA
5,"",TRUE,509,NA
6,NA,TRUE,509,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,509,NA
8,"",FALSE,509,NA
9,NA,FALSE,509,"&ACUPUNCTURE&ADOL_MED&ALLERGY&CARDIOLOGY&CHIRO&CLIN_GEN&CLIN_NEU&COL_SURG&CC_MED&DERMATOLOGY&DERMPATH&ENDO&FP&GASTRO&GERIATRICS&GYN_ONC&GYNECOLOGY&HAND_SURG&HEMATOLOGY&INF_DIS&INT_MED&IM_PEDS&INT_CARD&MF_MED&MED_ONC&NEONATAL&NEPHROLOGY&ND_DIS&NEU_SURG&NEUROLOGY&NEU_PSYCH&MIDWIFE&OB_GYN&OCC_MED&OPHTHALMOLOGY&OPTOMETRY&ORAL_SURG&ORTHO_SURG&OTOLARYNGOLOGY&PAIN_MGMT&PED_ALL&PED_CARD&PED_CCM&PED_DENT&PED_ENDO&PED_GASTRO&PED_HEMONC&PED_ID&PED_NEPH&PED_NEURO&PED_PULM&PED_RHEUM&PED_SURG&PEDIATRICS&PHYSIATRY&PLASTIC_SURG&PODIATRY&PREV_MED&PSYCHIATRY&PUL_DIS&RAD_ONC&REP_ENDO&RHEUMATOLOGY&SLEEP_MED&SOC_WORK&SPORTS_MED&SURGERY&SURG_CC&THOR_SURG&UROLOGY&VASC_RAD&VASC_SURG"
0,"FALSE",TRUE,510,NA
1,"True",TRUE,510,NA
2,"pgxpxf",TRUE,510,NA
3,"geisinger-marketplace-ppo",TRUE,510,NA
4,"2",TRUE,510,NA
5,"",TRUE,510,NA
6,NA,TRUE,510,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,510,NA
0,"FALSE",TRUE,511,NA
1,"True",TRUE,511,NA
2,"pgxpxf",TRUE,511,NA
3,"geisinger-marketplace-ppo",TRUE,511,NA
4,"3",TRUE,511,NA
5,"",TRUE,511,NA
6,NA,TRUE,511,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,511,NA
13,NA,FALSE,511,"&AUTISM_SERVICES"
0,"FALSE",TRUE,512,NA
1,"True",TRUE,512,NA
2,"pgxpxf",TRUE,512,NA
3,"geisinger-marketplace-ppo",TRUE,512,NA
4,"4",TRUE,512,NA
5,"",TRUE,512,NA
6,NA,TRUE,512,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,512,NA
0,"FALSE",TRUE,513,NA
1,"True",TRUE,513,NA
2,"pgxpxf",TRUE,513,NA
3,"geisinger-marketplace-ppo",TRUE,513,NA
4,"5",TRUE,513,NA
5,"",TRUE,513,NA
6,NA,TRUE,513,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,513,NA
0,"FALSE",TRUE,514,NA
1,"True",TRUE,514,NA
2,"pgxpxf",TRUE,514,NA
3,"geisinger-marketplace-ppo",TRUE,514,NA
4,"9",TRUE,514,NA
5,"",TRUE,514,NA
6,NA,TRUE,514,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,514,NA
13,NA,FALSE,514,"&AUTISM_SERVICES&BARIATRIC_SURG&BONE_DENSITY&CARD_CATH&CARD_REHAB&CARDIAC_SURGERY&CHEMO&CTA&DIAG_RADIOLOGY&ECHO&HAND_THERAPY&ICU&LITHOTRIPSY&LTAC&MRA&MRI&MAMMOGRAPHY&NUCLEAR_MED&OBSTETRICS&OT&OPEN_MRI&PT&ULTRASOUND"
0,"FALSE",TRUE,515,NA
1,"True",TRUE,515,NA
2,"pgxpxf",TRUE,515,NA
3,"geisinger-marketplace-ppo",TRUE,515,NA
4,"10",TRUE,515,NA
5,"",TRUE,515,NA
6,NA,TRUE,515,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,515,NA
0,"FALSE",TRUE,516,NA
1,"True",TRUE,516,NA
2,"pgxpxf",TRUE,516,NA
3,"geisinger-marketplace-ppo",TRUE,516,NA
4,"11",TRUE,516,NA
5,"",TRUE,516,NA
6,NA,TRUE,516,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,516,NA
0,"FALSE",TRUE,517,NA
1,"True",TRUE,517,NA
2,"pgxpxf",TRUE,517,NA
3,"geisinger-marketplace-ppo",TRUE,517,NA
4,"12",TRUE,517,NA
5,"",TRUE,517,NA
6,NA,TRUE,517,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,517,NA
13,NA,FALSE,517,"&CARD_EVENT_MON&MOBILE_CARD_TELE&PACEMAKER_MON"
0,"FALSE",TRUE,518,NA
1,"True",TRUE,518,NA
2,"pgxpxf",TRUE,518,NA
3,"geisinger-marketplace-ppo",TRUE,518,NA
4,"16",TRUE,518,NA
5,"",TRUE,518,NA
6,NA,TRUE,518,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,518,NA
13,NA,FALSE,518,"&BONE_DENSITY&BREAST_MRI&CT_SCANS&CTA&DIAG_RADIOLOGY&ECHO&FLUOROSCOPY&MRA&MRCP&MRI&MAMMOGRAPHY&MOBILE_XRAY&OPEN_MRI&PET_SCANS&ULTRASOUND"
0,"FALSE",TRUE,519,NA
1,"True",TRUE,519,NA
2,"pgxpxf",TRUE,519,NA
3,"geisinger-marketplace-ppo",TRUE,519,NA
4,"17",TRUE,519,NA
5,"",TRUE,519,NA
6,NA,TRUE,519,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,519,NA
13,NA,FALSE,519,"&AQUATIC_THERAPY&AUTISM_SERVICES&CARD_REHAB&HAND_THERAPY&IP_REHAB&LYMPHADEMA_PUMPS&OT&OP_PUL_REHAB&PEDS_OT&PEDS_PT&PT&ST"
0,"FALSE",TRUE,520,NA
1,"True",TRUE,520,NA
2,"pgxpxf",TRUE,520,NA
3,"geisinger-marketplace-ppo",TRUE,520,NA
4,"18",TRUE,520,NA
5,"",TRUE,520,NA
6,NA,TRUE,520,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,520,NA
13,NA,FALSE,520,"&AED&BARIATRIC_BED&CPR&EHR&IP_HOSPICE&BI_PAP&ISOLATION&OUTPAT_REHAB&PSYCH_DEMENTIA&RESPITE&TPN&VENT_BEDS_LTC&VENT_BEDS_WEANING&WOUND_OST_NURSE"
0,"FALSE",TRUE,521,NA
1,"True",TRUE,521,NA
2,"pgxpxf",TRUE,521,NA
3,"geisinger-marketplace-ppo",TRUE,521,NA
4,"27",TRUE,521,NA
5,"",TRUE,521,NA
6,NA,TRUE,521,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,521,NA
0,"FALSE",TRUE,522,NA
1,"True",TRUE,522,NA
2,"pgxpxf",TRUE,522,NA
3,"geisinger-marketplace-ppo",TRUE,522,NA
4,"19",TRUE,522,NA
5,"",TRUE,522,NA
6,NA,TRUE,522,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,522,NA
0,"FALSE",TRUE,523,NA
1,"True",TRUE,523,NA
2,"pgxpxf",TRUE,523,NA
3,"geisinger-marketplace-ppo",TRUE,523,NA
4,"1",TRUE,523,NA
5,"",TRUE,523,NA
6,NA,TRUE,523,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,523,NA
0,"FALSE",TRUE,524,NA
1,"True",TRUE,524,NA
2,"pgxpxf",TRUE,524,NA
3,"geisinger-marketplace-ppo",TRUE,524,NA
4,"7",TRUE,524,NA
14,NA,TRUE,524,"AL&AK&AZ&AR&CA&CO&CT&DE&FL&GA&HI&ID&IL&IN&IA&KS&KY&LA&ME&MD&MA&MI&MN&MS&MO&MT&NE&NV&NH&NJ&NM&NY&NC&ND&OH&OK&OR&PA&RI&SC&SD&TN&TX&UT&VT&VA&WA&WV&WI&WY"
15,NA,TRUE,524,""
12,"",FALSE,524,NA
13,NA,FALSE,524,"&AIR_CLEAR_SYS&BI_DIRECT_DEVICE&BONE_GROWTH&CPMS&CUST_REHAB_EQ&DYNA_SPLINT_DEV&INSULIN_PUMPS&LYMPHADEMA_PUMPS&OSTOMY_SUPPLIES&PWR_WHEEL_CHAIRS&SCOOTERS&SEATLIFT_CHAIR&SPLINT&UROLOGICAL_SUP&WOUND_OST_SUP&WOUND_VAC_SUP"
0,"FALSE",TRUE,525,NA
1,"True",TRUE,525,NA
2,"pgxpxf",TRUE,525,NA
3,"geisinger-marketplace-ppo",TRUE,525,NA
4,"8",TRUE,525,NA
14,NA,TRUE,525,"AL&AK&AZ&AR&CA&CO&CT&DE&FL&GA&HI&ID&IL&IN&IA&KS&KY&LA&ME&MD&MA&MI&MN&MS&MO&MT&NE&NV&NH&NJ&NM&NY&NC&ND&OH&OK&OR&PA&RI&SC&SD&TN&TX&UT&VT&VA&WA&WV&WI&WY"
15,NA,TRUE,525,""
12,"",FALSE,525,NA
13,NA,FALSE,525,"&HOME_HEALTH&HH_MAT_CHILD&HOSPICE"
0,"FALSE",TRUE,526,NA
1,"True",TRUE,526,NA
2,"pgxpxf",TRUE,526,NA
3,"geisinger-marketplace-ppo",TRUE,526,NA
4,"13",TRUE,526,NA
5,"",TRUE,526,NA
6,NA,TRUE,526,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,526,NA
0,"FALSE",TRUE,527,NA
1,"True",TRUE,527,NA
2,"pgxpxf",TRUE,527,NA
3,"geisinger-marketplace-ppo",TRUE,527,NA
4,"30",TRUE,527,NA
5,"",TRUE,527,NA
6,NA,TRUE,527,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,527,NA
0,"FALSE",TRUE,528,NA
1,"True",TRUE,528,NA
2,"pgxpxf",TRUE,528,NA
3,"geisinger-marketplace-ppo",TRUE,528,NA
4,"14",TRUE,528,NA
5,"",TRUE,528,NA
6,NA,TRUE,528,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,528,NA
0,"FALSE",TRUE,530,NA
1,"True",TRUE,530,NA
2,"pgxpxf",TRUE,530,NA
3,"geisinger-marketplace-ppo",TRUE,530,NA
4,"15",TRUE,530,NA
5,"",TRUE,530,NA
6,NA,TRUE,530,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,530,NA
13,NA,FALSE,530,"&MAST_SUPPLIES&ORTHO_DEV_LL&ORTHO_DEV_UL&ORTHO_SHOES&ORTHOTICS&PROSTHETICS&PROST_CUSTOM"
0,"FALSE",TRUE,531,NA
1,"True",TRUE,531,NA
2,"pgmane",TRUE,531,NA
3,"ghp-family",TRUE,531,NA
4,"-1",TRUE,531,NA
5,"",TRUE,531,NA
6,NA,TRUE,531,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,531,NA
8,"",FALSE,531,NA
9,NA,FALSE,531,"&ACUPUNCTURE&ADOL_MED&ALLERGY&CARDIOLOGY&CHIRO&CLIN_GEN&CLIN_NEU&COL_SURG&CC_MED&DERMATOLOGY&DERMPATH&ENDO&FP&GASTRO&GP&GERIATRICS&GYN_ONC&GYNECOLOGY&HAND_SURG&HEMATOLOGY&INF_DIS&INT_MED&IM_PEDS&INT_CARD&MF_MED&MED_ONC&NEONATAL&NEPHROLOGY&ND_DIS&NEU_SURG&NEUROLOGY&MIDWIFE&OB_GYN&OCC_MED&OPHTHALMOLOGY&OPTOMETRY&ORAL_SURG&ORTHO_SURG&OTOLARYNGOLOGY&PAIN_MGMT&PED_ALL&PED_CARD&PED_CCM&PED_DENT&PED_ENDO&PED_GASTRO&PED_HEMONC&PED_ID&PED_NEPH&PED_NEURO&PED_PULM&PED_RHEUM&PED_SURG&PEDIATRICS&PHYSIATRY&PLASTIC_SURG&PODIATRY&PREV_MED&PSYCHIATRY&PUL_DIS&RAD_ONC&REP_ENDO&RHEUMATOLOGY&SLEEP_MED&SPORTS_MED&SURGERY&SURG_CC&THOR_SURG&UROLOGY&VASC_RAD&VASC_SURG"
0,"FALSE",TRUE,533,NA
1,"True",TRUE,533,NA
2,"pgmane",TRUE,533,NA
3,"ghp-family",TRUE,533,NA
4,"21",TRUE,533,NA
5,"",TRUE,533,NA
6,NA,TRUE,533,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,533,NA
0,"FALSE",TRUE,534,NA
1,"True",TRUE,534,NA
2,"pgmane",TRUE,534,NA
3,"ghp-family",TRUE,534,NA
4,"23",TRUE,534,NA
5,"",TRUE,534,NA
6,NA,TRUE,534,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,534,NA
8,"",FALSE,534,NA
9,NA,FALSE,534,"&FP&GP&GERIATRICS&INT_MED&IM_PEDS&PEDIATRICS"
0,"FALSE",TRUE,535,NA
1,"True",TRUE,535,NA
2,"pgmane",TRUE,535,NA
3,"ghp-family",TRUE,535,NA
4,"24",TRUE,535,NA
5,"",TRUE,535,NA
6,NA,TRUE,535,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,535,NA
8,"",FALSE,535,NA
9,NA,FALSE,535,"&ACUPUNCTURE&ADOL_MED&ALLERGY&CARDIOLOGY&CHIRO&CLIN_GEN&CLIN_NEU&COL_SURG&CC_MED&DERMATOLOGY&DERMPATH&ENDO&FP&GASTRO&GERIATRICS&GYN_ONC&GYNECOLOGY&HAND_SURG&HEMATOLOGY&INF_DIS&INT_MED&IM_PEDS&INT_CARD&MF_MED&MED_ONC&NEONATAL&NEPHROLOGY&ND_DIS&NEU_SURG&NEUROLOGY&MIDWIFE&OB_GYN&OCC_MED&OPHTHALMOLOGY&OPTOMETRY&ORAL_SURG&ORTHO_SURG&OTOLARYNGOLOGY&PAIN_MGMT&PED_ALL&PED_CARD&PED_CCM&PED_DENT&PED_ENDO&PED_GASTRO&PED_HEMONC&PED_ID&PED_NEPH&PED_NEURO&PED_PULM&PED_RHEUM&PED_SURG&PEDIATRICS&PHYSIATRY&PLASTIC_SURG&PODIATRY&PREV_MED&PSYCHIATRY&PUL_DIS&RAD_ONC&REP_ENDO&RHEUMATOLOGY&SLEEP_MED&SPORTS_MED&SURGERY&SURG_CC&THOR_SURG&UROLOGY&VASC_RAD&VASC_SURG"
0,"FALSE",TRUE,536,NA
1,"True",TRUE,536,NA
2,"pgmane",TRUE,536,NA
3,"ghp-family",TRUE,536,NA
4,"2",TRUE,536,NA
5,"",TRUE,536,NA
6,NA,TRUE,536,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,536,NA
0,"FALSE",TRUE,537,NA
1,"True",TRUE,537,NA
2,"pgmane",TRUE,537,NA
3,"ghp-family",TRUE,537,NA
4,"3",TRUE,537,NA
5,"",TRUE,537,NA
6,NA,TRUE,537,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,537,NA
13,NA,FALSE,537,"&AUTISM_SERVICES"
0,"FALSE",TRUE,538,NA
1,"True",TRUE,538,NA
2,"pgmane",TRUE,538,NA
3,"ghp-family",TRUE,538,NA
4,"4",TRUE,538,NA
5,"",TRUE,538,NA
6,NA,TRUE,538,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,538,NA
0,"FALSE",TRUE,539,NA
1,"True",TRUE,539,NA
2,"pgmane",TRUE,539,NA
3,"ghp-family",TRUE,539,NA
4,"5",TRUE,539,NA
5,"",TRUE,539,NA
6,NA,TRUE,539,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,539,NA
0,"FALSE",TRUE,540,NA
1,"True",TRUE,540,NA
2,"pgmane",TRUE,540,NA
3,"ghp-family",TRUE,540,NA
4,"9",TRUE,540,NA
5,"",TRUE,540,NA
6,NA,TRUE,540,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,540,NA
13,NA,FALSE,540,"&AUTISM_SERVICES&BARIATRIC_SURG&BONE_DENSITY&CARD_CATH&CARD_REHAB&CARDIAC_SURGERY&CHEMO&CTA&DIAG_RADIOLOGY&ECHO&HAND_THERAPY&ICU&LITHOTRIPSY&LTAC&MRA&MRI&MAMMOGRAPHY&NUCLEAR_MED&OBSTETRICS&OT&OPEN_MRI&PT&ULTRASOUND"
0,"FALSE",TRUE,541,NA
1,"True",TRUE,541,NA
2,"pgmane",TRUE,541,NA
3,"ghp-family",TRUE,541,NA
4,"10",TRUE,541,NA
5,"",TRUE,541,NA
6,NA,TRUE,541,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,541,NA
0,"FALSE",TRUE,542,NA
1,"True",TRUE,542,NA
2,"pgmane",TRUE,542,NA
3,"ghp-family",TRUE,542,NA
4,"11",TRUE,542,NA
5,"",TRUE,542,NA
6,NA,TRUE,542,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,542,NA
0,"FALSE",TRUE,543,NA
1,"True",TRUE,543,NA
2,"pgmane",TRUE,543,NA
3,"ghp-family",TRUE,543,NA
4,"12",TRUE,543,NA
5,"",TRUE,543,NA
6,NA,TRUE,543,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,543,NA
13,NA,FALSE,543,"&CARD_EVENT_MON&MOBILE_CARD_TELE&PACEMAKER_MON"
0,"FALSE",TRUE,544,NA
1,"True",TRUE,544,NA
2,"pgmane",TRUE,544,NA
3,"ghp-family",TRUE,544,NA
4,"16",TRUE,544,NA
5,"",TRUE,544,NA
6,NA,TRUE,544,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,544,NA
13,NA,FALSE,544,"&BONE_DENSITY&BREAST_MRI&CT_SCANS&CTA&DIAG_RADIOLOGY&ECHO&FLUOROSCOPY&MRA&MRCP&MRI&MAMMOGRAPHY&MOBILE_XRAY&OPEN_MRI&PET_SCANS&ULTRASOUND"
0,"FALSE",TRUE,545,NA
1,"True",TRUE,545,NA
2,"pgmane",TRUE,545,NA
3,"ghp-family",TRUE,545,NA
4,"17",TRUE,545,NA
5,"",TRUE,545,NA
6,NA,TRUE,545,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,545,NA
13,NA,FALSE,545,"&AQUATIC_THERAPY&AUTISM_SERVICES&CARD_REHAB&HAND_THERAPY&IP_REHAB&LYMPHADEMA_PUMPS&OT&OP_PUL_REHAB&PEDS_OT&PEDS_PT&PT&ST"
0,"FALSE",TRUE,546,NA
1,"True",TRUE,546,NA
2,"pgmane",TRUE,546,NA
3,"ghp-family",TRUE,546,NA
4,"18",TRUE,546,NA
5,"",TRUE,546,NA
6,NA,TRUE,546,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,546,NA
13,NA,FALSE,546,"&AED&BARIATRIC_BED&CPR&EHR&IP_HOSPICE&BI_PAP&ISOLATION&OUTPAT_REHAB&PSYCH_DEMENTIA&RESPITE&TPN&VENT_BEDS_LTC&VENT_BEDS_WEANING&WOUND_OST_NURSE"
0,"FALSE",TRUE,547,NA
1,"True",TRUE,547,NA
2,"pgmane",TRUE,547,NA
3,"ghp-family",TRUE,547,NA
4,"27",TRUE,547,NA
5,"",TRUE,547,NA
6,NA,TRUE,547,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,547,NA
0,"FALSE",TRUE,548,NA
1,"True",TRUE,548,NA
2,"pgmane",TRUE,548,NA
3,"ghp-family",TRUE,548,NA
4,"19",TRUE,548,NA
5,"",TRUE,548,NA
6,NA,TRUE,548,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,548,NA
0,"FALSE",TRUE,550,NA
1,"True",TRUE,550,NA
2,"pgmane",TRUE,550,NA
3,"ghp-family",TRUE,550,NA
4,"7",TRUE,550,NA
14,NA,TRUE,550,"AL&AK&AZ&AR&CA&CO&CT&DE&FL&GA&HI&ID&IL&IN&IA&KS&KY&LA&ME&MD&MA&MI&MN&MS&MO&MT&NE&NV&NH&NJ&NM&NY&NC&ND&OH&OK&OR&PA&RI&SC&SD&TN&TX&UT&VT&VA&WA&WV&WI&WY"
15,NA,TRUE,550,""
12,"",FALSE,550,NA
13,NA,FALSE,550,"&AIR_CLEAR_SYS&BI_DIRECT_DEVICE&BONE_GROWTH&CPMS&CUST_REHAB_EQ&DYNA_SPLINT_DEV&INSULIN_PUMPS&LYMPHADEMA_PUMPS&OSTOMY_SUPPLIES&PWR_WHEEL_CHAIRS&SCOOTERS&SEATLIFT_CHAIR&SPLINT&UROLOGICAL_SUP&WOUND_OST_SUP&WOUND_VAC_SUP"
0,"FALSE",TRUE,551,NA
1,"True",TRUE,551,NA
2,"pgmane",TRUE,551,NA
3,"ghp-family",TRUE,551,NA
4,"8",TRUE,551,NA
14,NA,TRUE,551,"AL&AK&AZ&AR&CA&CO&CT&DE&FL&GA&HI&ID&IL&IN&IA&KS&KY&LA&ME&MD&MA&MI&MN&MS&MO&MT&NE&NV&NH&NJ&NM&NY&NC&ND&OH&OK&OR&PA&RI&SC&SD&TN&TX&UT&VT&VA&WA&WV&WI&WY"
15,NA,TRUE,551,""
12,"",FALSE,551,NA
13,NA,FALSE,551,"&HOME_HEALTH&HH_MAT_CHILD&HOSPICE"
0,"FALSE",TRUE,552,NA
1,"True",TRUE,552,NA
2,"pgmane",TRUE,552,NA
3,"ghp-family",TRUE,552,NA
4,"30",TRUE,552,NA
5,"",TRUE,552,NA
6,NA,TRUE,552,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,552,NA
0,"FALSE",TRUE,553,NA
1,"True",TRUE,553,NA
2,"pgmane",TRUE,553,NA
3,"ghp-family",TRUE,553,NA
4,"14",TRUE,553,NA
5,"",TRUE,553,NA
6,NA,TRUE,553,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,553,NA
0,"FALSE",TRUE,554,NA
1,"True",TRUE,554,NA
2,"pgmane",TRUE,554,NA
3,"ghp-family",TRUE,554,NA
4,"15",TRUE,554,NA
5,"",TRUE,554,NA
6,NA,TRUE,554,"10&20&30&40&50&60&70&80&90&100"
12,"",FALSE,554,NA
13,NA,FALSE,554,"&MAST_SUPPLIES&ORTHO_DEV_LL&ORTHO_DEV_UL&ORTHO_SHOES&ORTHOTICS&PROSTHETICS&PROST_CUSTOM"
0,"FALSE",TRUE,555,NA
1,"True",TRUE,555,NA
2,"pgchbq",TRUE,555,NA
3,"ghp-kids-chip",TRUE,555,NA
4,"-1",TRUE,555,NA
5,"",TRUE,555,NA
6,NA,TRUE,555,"10&20&30&40&50&60&70&80&90&100"
7,"",FALSE,555,NA
8,"",FALSE,555,NA
